rxn_id,operator,dg,dge
rxn14079,=,1.53,0.03
rxn14080,>,-3.06,0.32
rxn14081,>,-99.55,0.32
rxn14082,>,-57.71,0.42
rxn14083,>,-124.33,0.49
rxn14084,>,-136.85,1.7
rxn14085,>,-25.1,0.81
rxn14089,=,2.3,0.35
rxn14090,>,-14.77,0.48
rxn14091,>,-163.83,1.23
rxn14093,=,-6.0,0.32
rxn14094,=,-0.71,0.54
rxn14096,=,6.35,1.75
rxn14097,=,8.61,2.24
rxn14099,=,4.82,0.59
rxn14100,>,-2.07,0.26
rxn14101,=,2.37,0.53
rxn14102,>,-5.25,0.18
rxn14103,>,-13.27,0.43
rxn14104,=,0.48,0.02
rxn14106,=,-1.77,0.35
rxn14107,>,-57.42,0.75
rxn14112,=,-0.86,0.24
rxn14115,=,-0.06,3.27
rxn14120,=,12.62,0.04
rxn14121,=,1.57,0.31
rxn14122,>,-16.45,0.18
rxn14123,=,-1.03,0.36
rxn14124,=,-0.16,0.27
rxn14126,>,-23.23,0.88
rxn14127,>,-181.52,0.54
rxn14129,>,-77.76,0.91
rxn14130,>,-4.18,0.74
rxn14133,>,-20.14,0.88
rxn14134,>,-95.97,0.04
rxn14135,=,1.58,0.31
rxn14136,=,-5.81,0.26
rxn14138,=,4.32,1.38
rxn14139,>,-72.35,1.05
rxn14140,=,-6.82,0.6
rxn14142,=,3.89,0.94
rxn14143,>,-197.89,1.73
rxn14144,=,-4.33,0.18
rxn14146,>,-10.26,0.03
rxn14148,=,2.42,0.22
rxn14149,>,-107.88,1.02
rxn14150,=,3.21,0.04
rxn14153,=,4.97,0.19
rxn14156,=,2.4,0.23
rxn14157,=,-1.71,0.28
rxn14161,>,-184.2,0.6
rxn14163,>,-28.15,1.18
rxn14164,>,-93.85,0.32
rxn14165,>,-178.66,0.56
rxn14167,=,5.03,0.48
rxn14169,>,-13.08,0.3
rxn14170,>,-81.97,1.84
rxn14172,>,-18.66,0.17
rxn14174,=,5.6,0.47
rxn14176,=,-0.16,0.27
rxn14177,=,3.04,0.35
rxn14179,=,3.04,0.35
rxn14180,<,28.58,0.57
rxn14181,=,-0.87,0.29
rxn14182,>,-16.45,0.18
rxn14183,>,-5.25,0.18
rxn14184,>,-40.3,0.08
rxn14185,=,-2.28,0.37
rxn14186,>,-80.85,0.41
rxn14189,=,-3.13,0.16
rxn14190,>,-3.4,0.57
rxn14192,>,-22.47,0.89
rxn14193,>,-7.19,0.29
rxn14194,=,-8.91,0.79
rxn14196,>,-62.63,1.21
rxn14199,>,-22.96,0.84
rxn14200,=,2.42,1.0
rxn14203,=,0.58,0.24
rxn14205,>,-5.25,0.18
rxn14206,=,-6.68,0.41
rxn14209,>,-181.04,0.57
rxn14211,>,-12.4,0.27
rxn14212,=,-11.34,1.27
rxn14213,=,2.38,0.53
rxn14214,=,8.93,0.57
rxn14215,>,-1.05,0.74
rxn14217,>,-19.94,0.82
rxn14222,=,11.46,0.86
rxn14223,>,-140.91,1.42
rxn14224,=,4.17,0.44
rxn14225,>,-23.08,0.87
rxn14228,>,-9.09,0.33
rxn14233,>,-27.83,1.2
rxn14236,>,-218.77,0.22
rxn14237,>,-184.2,0.6
rxn14238,<,28.58,0.57
rxn14239,=,4.39,0.19
rxn14242,=,-0.27,0.06
rxn14243,>,-2.29,0.36
rxn14244,>,-16.45,0.18
rxn14245,=,0.14,0.55
rxn14246,>,-4.5,0.58
rxn14248,=,2.4,0.23
rxn14249,>,-13.26,0.43
rxn14250,>,-101.43,0.47
rxn14253,>,-20.64,0.93
rxn14255,=,14.75,1.2
rxn14257,>,-30.92,0.53
rxn14258,>,-23.09,0.83
rxn14259,>,-112.42,0.61
rxn14260,>,-4.38,0.12
rxn14261,=,4.7,0.84
rxn14262,=,-4.05,0.3
rxn14263,=,-2.38,0.03
rxn14264,>,-27.8,0.45
rxn14267,=,4.09,0.29
rxn14269,>,-112.7,0.7
rxn14270,=,-1.74,0.84
rxn14271,=,-1.76,0.56
rxn14273,>,-112.41,0.61
rxn14274,=,0.0,0.02
rxn14275,=,-2.67,0.23
rxn14276,=,2.47,0.21
rxn14278,=,2.39,0.23
rxn14279,>,-6.97,0.35
rxn14282,>,-92.48,0.05
rxn14284,>,-14.69,0.34
rxn14285,>,-184.2,0.6
rxn14286,>,-27.69,0.84
rxn14287,>,-2.43,0.24
rxn14288,<,9.34,0.54
rxn14291,=,4.82,0.59
rxn14292,>,-137.45,1.53
rxn14294,>,-7.26,0.78
rxn14295,=,2.86,0.31
rxn14296,>,-13.21,1.14
rxn14301,=,-1.96,0.23
rxn14302,=,-3.75,0.17
rxn14303,>,-93.85,0.32
rxn14305,>,-184.2,0.6
rxn14306,>,-121.27,0.57
rxn14307,=,-4.33,0.25
rxn14308,>,-5.25,0.18
rxn14310,=,-0.28,0.35
rxn14311,=,0.0,0.02
rxn14316,>,-105.52,0.32
rxn14318,=,8.89,0.14
rxn14319,=,5.21,0.49
rxn14320,>,-13.72,0.38
rxn14321,=,-0.02,0.6
rxn14322,=,-4.66,0.54
rxn14323,>,-121.57,0.39
rxn14324,=,-8.9,0.39
rxn14326,=,-3.35,0.32
rxn14327,>,-93.19,0.55
rxn14329,<,2.66,0.25
rxn14331,>,-112.42,0.61
rxn14332,>,-2.43,0.24
rxn14333,>,-23.15,0.76
rxn14334,>,-23.15,0.76
rxn14335,>,-10.39,0.28
rxn14336,=,1.01,0.57
rxn14337,>,-22.57,0.91
rxn14339,>,-4.23,0.76
rxn14340,>,-109.01,0.03
rxn14341,<,120.21,0.46
rxn14342,=,-0.39,0.09
rxn14344,<,7.36,0.02
rxn14345,=,-0.3,0.03
rxn14346,=,-2.07,0.44
rxn14347,>,-5.25,0.18
rxn14350,>,-62.63,1.21
rxn14354,>,-112.42,0.75
rxn14357,=,-1.14,0.35
rxn14359,=,0.89,0.6
rxn14360,=,7.24,0.25
rxn14362,>,-20.14,0.88
rxn14363,=,4.2,0.29
rxn14365,>,-14.33,0.4
rxn14368,>,-5.66,0.28
rxn14370,=,-4.74,0.43
rxn14371,>,-218.77,0.22
rxn14372,>,-7.47,0.03
rxn14375,=,-0.16,0.27
rxn14376,>,-181.33,0.55
rxn14378,=,-3.46,0.3
rxn14379,=,-4.05,1.34
rxn14387,>,-23.12,0.8
rxn14389,=,-3.97,0.27
rxn14394,<,21.47,0.44
rxn14395,<,94.37,0.04
rxn14397,=,-6.42,0.25
rxn14398,=,1.0,0.45
rxn14400,>,-14.71,0.34
rxn15002,=,-2.98,0.03
rxn15003,=,-5.12,0.36
rxn15004,=,-5.12,0.36
rxn15005,=,2.51,0.33
rxn15007,=,6.13,0.49
rxn15008,=,2.37,0.65
rxn15009,=,2.37,0.65
rxn15010,=,5.81,0.49
rxn15011,=,5.81,0.49
rxn15012,>,-10.93,0.26
rxn15013,>,-10.93,0.26
rxn15014,>,-10.74,0.31
rxn15015,>,-10.74,0.31
rxn15017,=,10.36,0.79
rxn15018,=,-3.04,0.03
rxn15019,=,2.1,0.35
rxn15021,<,11.13,0.26
rxn15022,>,1.43,0.04
rxn15023,>,1.43,0.04
rxn15024,=,-0.2,0.03
rxn15025,=,2.91,0.24
rxn15026,=,2.91,0.24
rxn15027,>,-21.51,0.29
rxn15028,>,-21.51,0.29
rxn15029,>,-2.96,0.02
rxn15030,>,-4.49,0.02
rxn15033,=,-2.88,0.03
rxn15035,=,0.21,0.02
rxn15036,>,-7.51,0.31
rxn15037,>,-7.51,0.31
rxn15038,=,-7.58,0.03
rxn15039,=,-7.58,0.03
rxn15040,>,-14.44,0.13
rxn15044,=,3.44,0.18
rxn15045,=,2.01,0.03
rxn15046,=,2.01,0.03
rxn15047,=,-2.54,0.03
rxn15048,=,-2.54,0.03
rxn15049,=,5.15,0.51
rxn15050,>,-29.06,0.54
rxn15051,=,0.68,0.39
rxn15052,=,0.68,0.39
rxn15055,>,-13.84,0.43
rxn15056,>,2.02,0.04
rxn15057,>,2.02,0.04
rxn15058,=,-3.43,0.02
rxn15059,=,-3.43,0.02
rxn15060,>,-11.43,0.03
rxn15061,=,0.54,0.03
rxn15062,=,0.7,0.27
rxn15063,=,-3.77,0.02
rxn15064,=,-3.32,0.03
rxn15065,=,-3.55,0.02
rxn15066,=,-3.77,0.02
rxn15067,=,-6.22,0.03
rxn15068,=,-6.22,0.03
rxn15069,=,4.84,0.34
rxn15070,=,2.36,0.03
rxn15071,=,2.36,0.03
rxn15072,=,-0.79,0.03
rxn15073,=,-2.96,0.03
rxn15075,=,-7.62,0.27
rxn15078,=,-1.43,0.22
rxn15079,=,-0.77,0.03
rxn15080,=,-0.77,0.03
rxn15081,=,3.82,0.21
rxn15082,=,-3.33,0.03
rxn15083,=,-3.33,0.03
rxn15084,=,-3.43,0.02
rxn15085,=,-0.78,0.03
rxn15086,=,-0.78,0.03
rxn15087,=,-4.62,0.25
rxn15090,=,-0.85,0.38
rxn15091,=,-0.85,0.38
rxn15092,<,10.43,0.22
rxn15093,<,10.43,0.22
rxn15094,=,-6.98,0.26
rxn15095,=,0.34,0.25
rxn15097,=,1.61,0.03
rxn15098,=,1.61,0.03
rxn15100,=,0.64,0.03
rxn15101,=,0.64,0.03
rxn15102,>,-5.12,0.03
rxn15103,>,-5.12,0.03
rxn15106,>,-9.0,0.15
rxn15107,>,-9.0,0.15
rxn15108,=,-0.54,0.03
rxn15109,=,-0.06,0.03
rxn15111,=,7.24,0.25
rxn15112,=,1.67,0.32
rxn15113,=,-5.84,0.44
rxn15114,=,0.25,0.03
rxn15115,=,-1.97,0.03
rxn15116,=,-0.73,0.28
rxn15117,=,-9.3,0.21
rxn15118,=,-4.81,0.03
rxn15120,=,-5.74,0.33
rxn15121,=,-5.74,0.33
rxn15122,=,-5.87,0.16
rxn15123,=,-5.87,0.16
rxn15124,=,-3.48,0.03
rxn15125,=,-3.48,0.03
rxn15126,=,-5.28,0.16
rxn15127,=,-5.28,0.16
rxn15128,=,-0.79,0.03
rxn15129,=,-0.79,0.03
rxn15130,=,-4.06,0.03
rxn15131,=,-4.06,0.03
rxn15132,>,-39.93,0.16
rxn15133,>,-39.93,0.16
rxn15134,>,-26.16,0.22
rxn15135,>,-26.16,0.22
rxn15136,=,-2.88,0.03
rxn15139,=,-2.17,0.03
rxn15140,=,-1.34,0.03
rxn15141,=,-1.34,0.03
rxn15142,=,1.05,0.37
rxn15143,=,1.05,0.37
rxn15145,=,11.35,0.39
rxn15146,=,11.35,0.39
rxn15147,=,-2.38,0.03
rxn15148,=,-3.43,0.02
rxn15149,=,-3.43,0.02
rxn15150,=,-3.43,0.02
rxn15151,>,-92.67,0.5
rxn15152,=,-2.17,0.03
rxn15153,=,-2.17,0.03
rxn15154,=,-1.8,0.32
rxn15155,=,-3.43,0.02
rxn15156,>,-13.22,0.3
rxn15157,>,-39.16,0.29
rxn15158,>,-5.45,0.32
rxn15159,=,-0.53,0.26
rxn15161,=,0.77,0.03
rxn15162,=,-3.04,0.03
rxn15163,=,7.13,0.43
rxn15164,>,-9.17,0.04
rxn15165,>,-8.54,0.04
rxn15166,>,0.4,0.26
rxn15167,=,-7.53,0.26
rxn15168,=,-0.71,0.56
rxn15171,=,1.81,0.02
rxn15172,=,1.81,0.02
rxn15173,=,-4.26,0.03
rxn15174,=,-4.26,0.03
rxn15175,=,-4.26,0.03
rxn15176,=,-4.26,0.03
rxn15179,=,-2.17,0.03
rxn15180,=,-4.26,0.03
rxn15181,=,-4.26,0.03
rxn15185,=,-6.28,0.26
rxn15186,=,-6.28,0.26
rxn15187,=,-6.87,0.26
rxn15188,=,-6.87,0.26
rxn15189,=,3.6,0.03
rxn15190,=,3.6,0.03
rxn15191,=,0.83,0.02
rxn15192,=,0.83,0.02
rxn15195,=,-4.88,0.22
rxn15196,=,-4.88,0.22
rxn15197,>,-35.64,0.14
rxn15198,>,-35.64,0.14
rxn15202,=,-3.85,0.03
rxn15203,=,-3.85,0.03
rxn15205,<,5.41,0.2
rxn15206,<,5.41,0.2
rxn15207,=,2.39,0.36
rxn15208,=,2.39,0.36
rxn15209,=,-2.51,0.18
rxn15212,=,8.13,0.25
rxn15213,=,0.15,0.03
rxn15214,=,-1.09,0.29
rxn15215,=,0.17,0.3
rxn15219,=,-4.04,0.03
rxn15220,=,-2.79,0.04
rxn15222,<,3.6,0.26
rxn15223,>,-4.24,0.19
rxn15224,>,-4.24,0.19
rxn15225,=,-0.88,0.03
rxn15226,=,-0.88,0.03
rxn15227,=,1.25,0.03
rxn15228,=,1.38,0.03
rxn15229,=,-1.83,0.03
rxn15230,=,1.95,0.25
rxn15233,=,2.66,0.25
rxn15234,=,-3.29,0.38
rxn15235,=,-3.29,0.38
rxn15236,>,-7.24,0.26
rxn15237,>,-7.24,0.26
rxn15238,=,10.19,0.28
rxn15239,=,10.19,0.28
rxn15240,=,9.61,0.28
rxn15241,=,9.61,0.28
rxn15244,=,1.16,0.03
rxn15245,=,1.16,0.03
rxn15248,=,-2.38,0.03
rxn15249,=,-3.43,0.02
rxn15250,>,-2.96,0.02
rxn15254,<,14.84,0.03
rxn15255,<,14.84,0.03
rxn15256,>,-2.59,0.08
rxn15257,>,-2.59,0.08
rxn15258,=,7.09,0.4
rxn15259,=,7.09,0.4
rxn15260,=,8.0,0.4
rxn15261,=,8.0,0.4
rxn15262,=,6.48,0.38
rxn15263,=,6.48,0.38
rxn15266,=,1.87,0.03
rxn15267,=,1.87,0.03
rxn15270,<,7.3,0.21
rxn15271,=,-4.45,0.21
rxn15272,=,-5.77,0.13
rxn15273,<,5.61,0.32
rxn15274,<,5.61,0.32
rxn15276,=,4.7,0.03
rxn15277,=,-0.65,0.03
rxn15278,=,5.08,0.18
rxn15279,=,5.08,0.18
rxn15280,=,0.18,0.03
rxn15281,=,0.18,0.03
rxn15282,=,0.57,0.41
rxn15283,=,0.57,0.41
rxn15284,=,-2.91,0.02
rxn15285,>,-40.24,0.12
rxn15286,>,-57.08,0.58
rxn15287,=,-2.91,0.02
rxn15288,=,-2.91,0.02
rxn15290,=,3.84,0.26
rxn15291,=,-9.43,0.16
rxn15293,=,0.32,0.03
rxn15294,=,0.04,0.34
rxn15295,<,6.94,0.95
rxn15296,>,-10.34,0.03
rxn15297,=,4.53,0.33
rxn15298,=,-2.41,0.28
rxn15301,=,-8.44,0.26
rxn15306,=,5.17,0.51
rxn15307,=,-2.33,0.04
rxn15310,=,-4.62,0.04
rxn15312,<,18.78,0.47
rxn15313,<,19.35,0.47
rxn15317,=,6.02,0.22
rxn15319,=,-7.71,0.35
rxn15320,=,-1.72,0.14
rxn15324,>,-6.92,0.27
rxn15325,>,-6.92,0.27
rxn15326,=,4.46,0.2
rxn15327,=,-1.57,0.2
rxn15328,=,-1.57,0.2
rxn15329,>,-109.05,0.17
rxn15330,>,-109.05,0.17
rxn15331,>,-2.31,0.16
rxn15332,>,-2.31,0.16
rxn15333,=,0.58,0.25
rxn15334,=,7.25,0.47
rxn15335,<,8.05,0.46
rxn15336,<,8.05,0.46
rxn15337,=,0.05,0.03
rxn15338,=,0.05,0.03
rxn15339,=,0.93,0.27
rxn15340,=,0.93,0.27
rxn15341,=,1.63,0.23
rxn15342,=,3.98,0.16
rxn15343,=,3.98,0.16
rxn15345,=,7.09,0.19
rxn15346,=,7.09,0.19
rxn15348,=,6.45,0.43
rxn15349,=,6.45,0.43
rxn15354,=,10.41,0.21
rxn15358,>,-9.96,0.41
rxn15359,<,4.48,0.26
rxn15360,<,4.48,0.26
rxn15361,=,0.87,0.22
rxn15362,=,-8.68,0.25
rxn15364,=,2.63,0.33
rxn15368,=,6.96,0.36
rxn15369,>,-24.28,0.44
rxn15370,>,-21.93,0.55
rxn15373,=,3.54,0.29
rxn15378,=,-3.89,0.58
rxn15379,=,-1.34,0.03
rxn15380,=,-1.34,0.03
rxn15382,=,4.28,0.14
rxn15383,>,-4.72,0.36
rxn15386,=,-0.03,0.51
rxn15387,=,-0.03,0.51
rxn15389,=,7.87,0.31
rxn15390,=,7.87,0.31
rxn15393,=,-4.62,0.29
rxn15394,=,-4.62,0.29
rxn15395,>,-18.38,0.38
rxn15396,=,-9.32,0.57
rxn15399,=,-5.6,0.29
rxn15400,=,-5.6,0.29
rxn15401,>,-2.03,0.26
rxn15403,>,-6.58,0.45
rxn15407,=,2.31,0.18
rxn15408,=,2.31,0.18
rxn15410,<,13.92,0.5
rxn15412,=,8.25,0.42
rxn15413,=,8.25,0.42
rxn15417,=,-1.34,0.03
rxn15418,=,-1.34,0.03
rxn15419,=,6.43,0.69
rxn15420,=,6.43,0.69
rxn15422,>,-112.35,0.74
rxn15425,=,1.63,0.24
rxn15426,=,1.63,0.24
rxn15427,=,-3.85,0.03
rxn15428,=,-3.85,0.03
rxn15429,>,-108.46,0.71
rxn15430,=,-3.95,0.13
rxn15431,=,-2.99,0.52
rxn15432,=,-2.99,0.52
rxn15433,=,0.9,0.75
rxn15435,=,-2.41,0.24
rxn15436,=,4.04,0.49
rxn15437,=,4.04,0.49
rxn15438,=,-2.64,0.22
rxn15439,=,-2.64,0.22
rxn15440,=,5.81,0.47
rxn15441,=,5.81,0.47
rxn15446,>,-32.33,0.81
rxn15447,>,-32.33,0.81
rxn15456,=,-5.78,0.5
rxn15457,=,-5.78,0.5
rxn15460,>,-28.96,0.3
rxn15461,>,-28.96,0.3
rxn15462,>,-10.53,0.31
rxn15463,>,-10.53,0.31
rxn15466,=,-2.12,0.42
rxn15467,>,-10.92,0.4
rxn15471,=,4.9,0.51
rxn15472,=,4.9,0.51
rxn15475,=,0.73,0.49
rxn15476,=,1.7,0.33
rxn15477,=,-6.45,0.26
rxn15479,=,1.28,0.92
rxn15480,=,1.28,0.92
rxn15482,=,-0.69,0.44
rxn15489,=,-3.61,0.24
rxn15490,=,-3.61,0.24
rxn15491,=,3.81,0.5
rxn15493,=,-4.99,0.28
rxn15494,=,-1.41,0.28
rxn15495,=,1.05,0.53
rxn15496,>,-11.64,0.58
rxn15497,>,-29.9,0.41
rxn15500,>,-22.33,0.73
rxn15503,<,20.5,1.0
rxn15505,=,3.62,0.41
rxn15506,=,3.62,0.41
rxn15507,=,-0.76,0.17
rxn15508,>,-9.3,0.25
rxn15509,>,-9.3,0.25
rxn15510,=,5.25,0.32
rxn15511,<,6.69,0.41
rxn15519,=,0.59,0.59
rxn15520,=,-1.11,0.12
rxn15521,=,-1.11,0.12
rxn15522,=,-1.11,0.12
rxn15523,=,-1.11,0.12
rxn15524,>,-23.12,0.8
rxn15525,=,2.88,0.39
rxn15537,<,9.58,0.32
rxn15539,>,-6.73,0.04
rxn15540,=,9.07,0.35
rxn15541,=,-2.17,0.03
rxn15544,>,-14.68,0.34
rxn15545,=,4.46,0.15
rxn15546,=,3.88,0.15
rxn15547,>,-28.69,0.04
rxn15548,>,-28.69,0.04
rxn15550,<,4.49,0.26
rxn15552,>,-98.29,0.35
rxn15560,<,3.6,0.26
rxn15568,>,-5.12,0.03
rxn15607,=,-4.03,1.54
rxn15612,>,-81.2,0.81
rxn15613,>,-81.2,0.81
rxn15614,>,-107.46,1.37
rxn15615,>,-107.46,1.37
rxn15616,>,-198.98,0.38
rxn15617,>,-80.37,1.37
rxn15618,>,-68.52,0.91
rxn15619,>,-68.52,0.91
rxn15620,>,-74.84,1.08
rxn15621,>,-74.84,1.08
rxn15622,>,-140.3,2.16
rxn15623,>,-140.3,2.16
rxn15624,>,-158.99,2.3
rxn15625,>,-158.99,2.3
rxn15626,>,-141.71,2.14
rxn15627,>,-141.71,2.14
rxn15628,>,-158.09,2.28
rxn15629,>,-158.09,2.28
rxn15630,=,-5.36,0.44
rxn15634,>,-21.28,0.51
rxn15635,>,-36.3,1.12
rxn15636,>,-95.45,0.3
rxn15638,>,-82.39,0.88
rxn15639,=,3.44,0.7
rxn15640,>,-19.67,1.09
rxn15641,=,1.57,0.38
rxn15642,=,-2.04,0.62
rxn15643,<,10.75,0.41
rxn15644,<,10.75,0.41
rxn15645,<,8.35,0.4
rxn15646,<,8.35,0.4
rxn15647,<,22.94,0.93
rxn15648,<,22.94,0.93
rxn15649,>,-77.51,0.52
rxn15650,>,-77.51,0.52
rxn15651,<,8.79,0.2
rxn15652,>,-16.54,0.38
rxn15653,>,-77.52,0.53
rxn15656,=,6.78,0.12
rxn15657,=,4.42,0.03
rxn15658,=,3.52,0.03
rxn15659,=,3.52,0.03
rxn15660,=,1.5,0.24
rxn15661,=,3.84,0.03
rxn15662,=,-0.79,0.03
rxn15664,<,5.8,0.39
rxn15665,<,5.8,0.39
rxn15668,>,-16.1,0.34
rxn15669,>,-16.1,0.34
rxn15670,>,-106.65,0.13
rxn15675,>,-106.93,0.86
rxn15676,>,-91.99,0.18
rxn15677,=,0.35,0.35
rxn15678,>,-75.63,0.66
rxn15680,>,-98.43,0.97
rxn15681,>,-12.76,1.88
rxn15685,>,-6.69,0.79
rxn15686,>,-6.69,0.79
rxn15687,<,19.54,0.64
rxn15688,=,2.51,1.42
rxn15689,>,-93.03,0.36
rxn15692,>,-96.76,0.38
rxn15693,=,3.79,0.19
rxn15695,>,-53.25,0.52
rxn15696,>,-53.25,0.52
rxn15697,=,6.39,0.28
rxn15698,>,-11.03,0.43
rxn15699,<,13.82,0.32
rxn15700,>,-93.05,0.09
rxn15701,>,-93.05,0.09
rxn15702,<,14.95,0.27
rxn15703,>,-9.12,0.52
rxn15704,<,10.94,0.54
rxn15706,>,-97.77,0.68
rxn15707,<,35.91,0.74
rxn15710,>,-74.27,1.35
rxn15711,=,-5.05,0.89
rxn15717,=,-7.31,0.21
rxn15718,=,-7.31,0.21
rxn15719,=,-8.8,0.34
rxn15720,=,-7.31,0.21
rxn15721,=,6.6,0.54
rxn15722,=,6.6,0.54
rxn15723,=,6.6,0.54
rxn15724,=,6.6,0.54
rxn15725,<,11.18,0.43
rxn15726,=,6.74,0.18
rxn15727,<,9.78,0.47
rxn15736,<,12.88,0.8
rxn15738,=,-2.53,0.55
rxn15740,>,-122.12,0.46
rxn15741,>,-122.12,0.46
rxn15742,=,-0.2,0.03
rxn15743,=,-0.2,0.03
rxn15744,>,-13.67,0.83
rxn15745,=,-6.72,0.26
rxn15747,>,-15.74,0.96
rxn15748,>,-11.33,0.3
rxn15749,=,3.97,0.37
rxn15750,=,4.38,0.03
rxn15751,=,3.24,0.12
rxn15754,>,-12.68,0.83
rxn15756,=,0.39,0.02
rxn15758,<,11.39,0.14
rxn15759,>,-14.33,0.4
rxn15760,>,-14.33,0.4
rxn15761,>,-13.72,0.38
rxn15762,>,-13.72,0.38
rxn15764,>,-55.0,0.82
rxn15770,=,-4.33,0.18
rxn15771,>,-27.27,0.25
rxn15772,>,-27.27,0.25
rxn15773,=,0.89,0.14
rxn15774,>,-49.45,0.3
rxn15775,>,-12.01,0.25
rxn15776,<,4.1,0.31
rxn15777,>,-10.98,0.09
rxn15778,>,-10.98,0.09
rxn15779,>,-2.25,0.04
rxn15780,<,12.38,0.52
rxn15786,>,-32.49,1.16
rxn15787,>,-93.88,0.09
rxn15789,>,-23.08,0.87
rxn15790,>,-23.08,0.83
rxn15791,=,0.99,0.88
rxn15792,>,-8.49,0.51
rxn15793,>,-8.51,0.51
rxn15794,<,8.22,0.58
rxn15795,<,10.13,0.58
rxn15796,<,10.29,0.6
rxn15801,>,-24.29,0.64
rxn15802,>,-10.39,0.28
rxn15803,>,-10.39,0.28
rxn15804,>,-24.26,0.64
rxn15805,>,-24.32,0.64
rxn15806,>,-12.4,0.27
rxn15807,>,-12.4,0.27
rxn15808,>,-19.58,0.55
rxn15809,>,-19.61,0.55
rxn15810,=,8.83,1.0
rxn15811,>,-22.35,0.8
rxn15812,<,14.45,0.84
rxn15813,>,-18.39,0.63
rxn15814,>,-27.84,0.83
rxn15815,>,-5.7,0.78
rxn15816,=,-0.77,0.21
rxn15817,>,-10.73,0.23
rxn15819,<,13.4,0.86
rxn15821,>,-94.06,0.36
rxn15822,>,-104.53,0.55
rxn15823,>,-94.89,0.36
rxn15824,>,-103.7,0.55
rxn15826,=,-3.47,0.13
rxn15827,>,-50.99,0.39
rxn15828,>,-73.4,0.37
rxn15829,=,5.98,0.69
rxn15831,=,-0.28,0.35
rxn15833,=,7.58,0.03
rxn15834,=,2.42,0.22
rxn15835,=,2.42,0.22
rxn15842,>,-11.4,0.26
rxn15844,=,3.62,0.23
rxn15845,=,-2.7,0.3
rxn15846,=,8.51,0.27
rxn15847,=,-1.69,0.77
rxn15848,>,-10.79,0.3
rxn15849,=,-2.05,0.3
rxn15850,>,-25.19,0.2
rxn15851,=,4.0,0.2
rxn15852,>,-6.79,0.18
rxn15853,>,-5.1,0.02
rxn15854,=,-8.74,0.23
rxn15855,=,-7.09,0.33
rxn15856,>,-25.01,0.19
rxn15857,=,2.44,0.23
rxn15858,=,-0.19,0.27
rxn15864,=,2.19,0.41
rxn15865,=,1.9,0.28
rxn15866,=,4.2,0.29
rxn15867,=,4.2,0.29
rxn15868,<,12.61,0.34
rxn15872,=,0.56,0.32
rxn15873,=,8.84,1.44
rxn15874,=,9.77,0.34
rxn15875,>,-6.97,0.35
rxn15876,=,-3.73,0.03
rxn15877,=,-3.73,0.03
rxn15878,=,-1.14,0.35
rxn15879,<,10.35,0.54
rxn15880,=,-6.0,0.32
rxn15881,=,-0.44,0.1
rxn15882,=,-2.52,0.04
rxn15883,>,-19.94,0.82
rxn15884,=,15.9,0.27
rxn15885,>,-5.17,0.36
rxn15886,=,-6.42,0.25
rxn15887,>,-13.39,1.34
rxn15891,>,-23.23,0.8
rxn15895,<,8.61,1.08
rxn15897,>,-89.95,0.74
rxn15898,=,-0.79,0.36
rxn15899,=,-2.43,0.33
rxn15900,=,2.01,1.05
rxn15901,>,-109.31,0.03
rxn15907,=,5.81,0.47
rxn15908,=,5.81,0.47
rxn15909,=,5.81,0.47
rxn15910,>,-21.92,0.5
rxn15912,>,-94.82,0.35
rxn15916,>,-28.91,0.79
rxn15917,=,3.91,0.22
rxn15918,>,-47.26,0.83
rxn15919,=,-2.99,0.27
rxn15922,<,14.08,0.66
rxn15924,<,20.29,2.14
rxn15925,>,-14.01,0.59
rxn15926,>,-1.91,1.72
rxn15927,>,-18.86,1.92
rxn15928,>,-16.3,2.37
rxn15929,<,54.88,1.11
rxn15937,>,-11.02,2.91
rxn15938,=,7.96,2.9
rxn15939,=,0.04,2.82
rxn15940,=,-0.55,2.82
rxn15944,>,-15.9,0.55
rxn15945,>,-15.49,0.49
rxn15946,>,-16.31,0.49
rxn15947,=,-17.69,0.56
rxn15948,=,-19.27,0.53
rxn15949,>,-11.08,0.32
rxn15950,>,-11.06,0.32
rxn15952,=,-4.34,0.28
rxn15953,=,-2.79,0.02
rxn15954,=,-2.79,0.02
rxn15959,<,83.95,0.61
rxn15960,>,-3.46,0.04
rxn15961,>,-12.7,1.17
rxn15962,=,12.57,0.29
rxn15963,>,-17.18,0.32
rxn15964,=,-2.76,0.03
rxn15968,>,-19.57,0.67
rxn15970,>,-16.86,0.54
rxn15971,=,0.9,0.4
rxn15972,=,-4.56,0.26
rxn15974,>,-11.1,0.35
rxn15976,>,-24.7,0.87
rxn15978,>,-11.1,0.35
rxn15980,>,-31.99,0.89
rxn15981,>,-26.01,0.79
rxn15982,>,-24.01,0.93
rxn15984,>,-16.76,0.97
rxn15985,>,-24.46,0.91
rxn15986,>,-94.82,0.5
rxn15987,>,-36.34,1.83
rxn15988,>,-9.6,0.32
rxn15991,=,6.95,0.36
rxn15992,>,-97.08,1.02
rxn15993,>,-96.49,1.02
rxn15994,<,53.64,1.15
rxn15995,<,53.06,1.15
rxn15996,>,-159.27,1.26
rxn15997,<,21.87,1.12
rxn15998,=,-6.61,0.66
rxn15999,=,-8.88,0.65
rxn16000,=,-7.71,0.65
rxn16002,>,-13.98,1.27
rxn16003,>,-82.47,0.44
