rxn_id,operator,dg,dge
rxn03625,>,-12.52,6.33
rxn03626,=,2.3,6.26
rxn03627,>,-20.54,2.43
rxn03629,>,-84.68,5.97
rxn03630,>,-104.66,1.29
rxn03631,>,-90.68,8.23
rxn03632,>,-90.68,8.23
rxn03633,>,-13.06,6.16
rxn03634,=,-10.33,3.81
rxn03635,=,-1.7,5.24
rxn03636,=,5.25,7.34
rxn03637,>,0.22,17.89
rxn03638,>,-5.29,5.4
rxn03639,>,-24.02,1.7
rxn03640,>,-5.6,1.51
rxn03641,=,-1.54,5.07
rxn03642,=,1.24,5.08
rxn03643,=,-5.22,1.06
rxn03644,=,-1.75,1.5
rxn03645,>,-254.0,11.49
rxn03646,>,-20.13,9.48
rxn03647,>,-90.61,1.49
rxn03648,>,-38.51,8.7
rxn03649,=,3.67,6.23
rxn03650,=,3.67,6.23
rxn03651,=,-0.8,7.21
rxn03652,=,-0.8,7.2
rxn03653,>,-22.26,8.07
rxn03654,=,-9.8,6.34
rxn03655,=,-10.56,6.38
rxn03656,=,-0.79,6.2
rxn03657,=,-2.24,1.58
rxn03658,=,-3.9,2.19
rxn03659,=,0.26,5.09
rxn03660,>,-11.92,2.07
rxn03661,>,-11.92,1.99
rxn03662,=,-2.14,2.05
rxn03663,>,-11.92,1.78
rxn03665,>,-11.92,1.51
rxn03666,>,-11.92,2.04
rxn03667,>,-11.92,1.48
rxn03672,<,14.06,0.98
rxn03673,<,14.06,0.98
rxn03674,>,-3.09,5.05
rxn03675,=,3.41,1.29
rxn03676,=,-0.1,1.55
rxn03677,<,3.09,2.73
rxn03678,=,-0.98,1.78
rxn03680,=,-4.98,5.01
rxn03681,<,101.79,9.55
rxn03682,<,7.34,1.16
rxn03683,>,-4.69,1.75
rxn03684,<,6.44,1.32
rxn03689,<,32.1,2.23
rxn03690,=,-4.39,1.34
rxn03692,<,27.2,2.71
rxn03695,=,-0.39,1.86
rxn03698,=,-11.78,6.46
rxn03699,=,-12.95,6.44
rxn03704,>,-69.64,1.91
rxn03705,>,-71.65,1.5
rxn03706,>,-72.01,1.74
rxn03707,>,-94.76,2.17
rxn03709,>,-94.76,2.17
rxn03710,>,-61.79,3.91
rxn03711,>,-74.46,2.45
rxn03712,>,-58.52,3.87
rxn03713,>,-96.61,2.46
rxn03714,>,-82.11,6.98
rxn03715,>,-74.46,2.47
rxn03716,>,-72.91,1.6
rxn03717,>,-76.0,6.42
rxn03718,>,-82.24,5.64
rxn03719,>,-118.1,2.13
rxn03720,=,4.22,1.68
rxn03722,>,-120.56,14.5
rxn03723,>,-84.04,12.79
rxn03724,>,-2.18,1.75
rxn03725,>,-87.36,2.89
rxn03726,>,-106.57,6.31
rxn03727,>,-76.38,2.44
rxn03728,>,-70.46,6.3
rxn03729,>,-71.1,6.4
rxn03730,>,-112.22,12.98
rxn03731,>,-113.2,12.89
rxn03732,>,-112.22,12.96
rxn03733,>,-113.2,12.87
rxn03734,>,-82.87,7.01
rxn03735,>,-80.36,12.78
rxn03736,>,-80.36,12.75
rxn03737,>,-115.32,12.98
rxn03738,>,-115.32,12.95
rxn03739,>,-71.42,7.19
rxn03740,>,-76.0,6.34
rxn03741,>,-95.83,6.31
rxn03742,>,-96.26,6.33
rxn03743,>,-96.26,6.33
rxn03744,>,-89.61,6.51
rxn03748,>,-86.3,6.61
rxn03750,>,-95.83,6.3
rxn03751,>,-21.55,6.83
rxn03752,>,-21.55,6.68
rxn03753,<,4.9,1.29
rxn03754,<,15.39,3.88
rxn03755,=,9.64,6.29
rxn03757,>,-22.94,5.12
rxn03758,=,-7.99,8.79
rxn03759,=,4.6,6.38
rxn03760,<,38.9,9.75
rxn03761,>,-39.48,8.68
rxn03762,>,-19.96,2.48
rxn03763,>,-108.28,2.69
rxn03764,>,-26.02,5.03
rxn03765,>,-118.49,2.24
rxn03766,>,-88.49,3.39
rxn03767,>,-27.32,3.88
rxn03768,<,11.13,3.88
rxn03769,<,31.1,2.15
rxn03770,>,-109.34,2.12
rxn03771,>,-9.05,1.87
rxn03772,>,-82.88,3.62
rxn03775,>,-8.96,2.9
rxn03776,<,46.52,2.73
rxn03777,<,38.83,1.89
rxn03783,>,-107.89,6.27
rxn03784,<,426.01,8.49
rxn03785,>,-56.3,2.88
rxn03786,>,-99.64,2.91
rxn03787,=,-4.09,1.51
rxn03796,=,-7.06,7.13
rxn03797,=,-1.0,0.83
rxn03798,=,1.54,5.04
rxn03799,=,-1.54,5.06
rxn03800,>,-24.01,2.57
rxn03801,>,-23.46,2.65
rxn03802,=,6.22,6.51
rxn03803,>,-35.25,4.24
rxn03804,=,-5.22,9.23
rxn03805,=,-0.89,4.0
rxn03806,=,0.0,4.04
rxn03807,>,-7.83,4.03
rxn03812,<,39.84,3.98
rxn03813,<,28.69,3.95
rxn03814,>,-23.57,10.53
rxn03815,<,10.04,3.93
rxn03816,=,0.0,3.92
rxn03826,=,-36.61,11.74
rxn03827,>,-28.7,3.21
rxn03828,<,10.75,2.14
rxn03829,<,111.9,4.28
rxn03830,>,-86.56,3.92
rxn03831,>,-86.56,3.92
rxn03832,>,-30.27,3.76
rxn03833,>,-20.89,3.16
rxn03834,<,245.92,4.22
rxn03835,>,-8.94,5.41
rxn03838,=,-3.11,5.68
rxn03839,<,4.72,1.1
rxn03840,=,-2.47,2.12
rxn03841,>,-36.97,1.73
rxn03842,=,2.47,1.55
rxn03843,>,-22.53,2.65
rxn03844,<,22.57,3.37
rxn03845,=,7.97,3.23
rxn03846,=,7.97,3.06
rxn03847,>,-42.69,2.75
rxn03848,>,-8.59,1.71
rxn03849,>,-4.72,1.83
rxn03850,>,-93.44,6.55
rxn03851,>,-83.58,6.58
rxn03852,=,-1.7,9.54
rxn03853,>,-83.58,6.31
rxn03854,>,-93.44,6.34
rxn03855,=,3.71,3.14
rxn03856,=,2.01,6.31
rxn03857,<,22.57,3.12
rxn03858,=,7.97,3.04
rxn03859,=,3.71,3.12
rxn03860,=,2.21,8.01
rxn03861,=,3.76,7.91
rxn03863,=,0.75,8.11
rxn03864,=,2.3,8.1
rxn03865,=,5.56,5.19
rxn03866,=,-7.06,7.1
rxn03867,=,-5.25,7.15
rxn03868,=,-0.0,5.17
rxn03869,>,-4.72,1.45
rxn03870,=,0.26,5.17
rxn03871,>,-15.3,5.22
rxn03872,=,-13.5,5.24
rxn03873,=,-5.69,5.31
rxn03874,=,-2.16,5.08
rxn03875,=,4.98,5.1
rxn03876,<,11.11,5.45
rxn03877,>,-14.21,1.61
rxn03878,=,3.22,5.22
rxn03879,=,6.26,5.38
rxn03880,=,-2.16,5.14
rxn03881,=,6.26,5.42
rxn03882,=,7.32,1.47
rxn03883,=,3.81,6.27
rxn03884,=,0.75,0.69
rxn03885,>,-8.17,1.18
rxn03886,=,2.01,6.31
rxn03887,>,-8.17,1.1
rxn03888,=,4.79,5.55
rxn03889,=,4.82,5.48
rxn03890,>,-14.98,5.99
rxn03891,>,-22.53,4.74
rxn03892,>,-22.53,4.03
rxn03893,>,-26.44,5.92
rxn03894,>,-26.44,4.54
rxn03896,>,-21.55,6.82
rxn03897,>,-71.68,6.33
rxn03898,>,-71.68,6.31
rxn03899,>,-52.78,6.63
rxn03900,>,-55.56,9.03
rxn03901,>,-16.34,7.91
rxn03903,=,0.0,10.84
rxn03906,>,-95.93,6.87
rxn03907,=,1.07,2.94
rxn03908,>,-14.03,5.21
rxn03909,>,-8.11,0.82
rxn03910,<,26.77,3.57
rxn03911,=,10.3,11.56
rxn03912,>,-294.47,21.93
rxn03913,=,12.06,11.47
rxn03914,<,10.98,3.51
rxn03915,=,-9.8,6.28
rxn03916,=,1.07,5.25
rxn03917,=,-0.86,1.82
rxn03918,>,-14.03,4.83
rxn03919,=,7.22,2.3
rxn03920,=,1.86,3.18
rxn03921,=,-9.8,6.84
rxn03922,>,-82.55,4.79
rxn03923,>,-13.3,1.07
rxn03924,=,-1.0,1.17
rxn03925,>,-59.71,8.19
rxn03926,>,-71.06,8.13
rxn03927,>,-99.51,8.35
rxn03928,>,-28.45,5.23
rxn03929,=,0.37,4.54
rxn03933,=,-1.7,11.6
rxn03934,=,-9.8,6.24
rxn03935,=,-9.8,6.24
rxn03936,>,-70.46,6.3
rxn03937,>,-43.16,1.45
rxn03938,=,2.3,7.45
rxn03939,>,-27.3,4.29
rxn03940,<,28.69,4.26
rxn03941,=,0.46,4.55
rxn03942,>,-5.29,6.81
rxn03943,>,-14.2,6.92
rxn03944,=,-8.76,7.02
rxn03945,<,212.5,5.09
rxn03946,=,-4.36,7.04
rxn03947,=,-2.0,5.05
rxn03948,=,3.76,6.17
rxn03951,=,3.76,6.13
rxn03952,=,2.3,6.36
rxn03953,=,3.76,6.21
rxn03954,=,3.76,6.2
rxn03955,=,5.22,6.12
rxn03956,=,5.22,6.11
rxn03957,=,2.3,7.34
rxn03958,=,5.18,6.13
rxn03959,=,3.76,6.3
rxn03960,=,3.76,6.3
rxn03961,=,2.3,11.45
rxn03962,=,2.3,7.96
rxn03963,=,6.22,6.2
rxn03964,=,6.22,6.19
rxn03965,>,-77.04,4.52
rxn03966,>,-26.49,4.35
rxn03967,>,-50.55,4.34
rxn03968,>,-28.81,1.96
rxn03969,=,-9.8,6.34
rxn03970,=,-9.8,6.4
rxn03971,=,-9.8,6.39
rxn03972,=,17.54,7.26
rxn03973,=,17.54,11.51
rxn03974,=,18.85,7.41
rxn03975,=,18.85,7.39
rxn03976,=,19.11,7.18
rxn03977,=,13.7,9.16
rxn03979,=,5.63,6.29
rxn03980,<,12.44,8.37
rxn03981,<,21.97,10.74
rxn03982,<,21.97,10.73
rxn03983,=,-0.55,6.16
rxn03984,>,-65.16,2.1
rxn03987,<,9.71,0.71
rxn03988,>,-108.28,5.59
rxn03989,>,-121.92,3.63
rxn03993,>,-128.98,8.61
rxn03994,>,-93.88,6.48
rxn03995,>,-93.88,6.48
rxn03996,>,-294.47,21.93
rxn03997,>,-95.83,6.91
rxn03998,>,-103.56,11.52
rxn03999,>,-88.98,11.48
rxn04000,>,-15.43,4.58
rxn04001,>,-92.58,11.48
rxn04002,>,-103.56,11.51
rxn04003,>,-118.58,11.48
rxn04006,=,-4.24,4.44
rxn04007,=,-4.24,4.44
rxn04008,=,-3.53,5.56
rxn04011,>,-5.7,0.75
rxn04012,=,-5.33,5.03
rxn04014,=,11.1,2.35
rxn04015,=,11.1,2.35
rxn04016,=,-5.33,4.97
rxn04017,=,-5.33,4.97
rxn04020,=,-10.33,3.71
rxn04021,=,-1.7,4.88
rxn04022,=,-1.7,4.17
rxn04024,=,2.66,5.35
rxn04025,=,-0.8,5.28
rxn04026,>,-4.09,1.2
rxn04027,=,-12.79,4.51
rxn04028,=,-16.73,10.87
rxn04029,>,-108.28,1.46
rxn04030,>,-16.34,2.38
rxn04032,=,0.4,1.52
rxn04033,>,-4.72,1.43
rxn04034,<,9.19,3.93
rxn04036,=,7.22,1.31
rxn04037,=,7.22,2.37
rxn04038,=,7.22,2.45
rxn04039,=,9.53,4.86
rxn04040,>,-14.03,4.76
rxn04041,>,-14.03,4.79
rxn04042,>,-23.56,4.8
rxn04043,>,-23.56,4.67
rxn04054,>,-113.36,3.95
rxn04055,>,-184.58,7.83
rxn04056,=,3.76,6.17
rxn04057,<,11.45,4.82
rxn04063,=,-6.06,7.25
rxn04064,=,3.81,6.27
rxn04065,>,-96.19,7.49
rxn04066,>,-85.38,7.42
rxn04067,=,-5.33,6.16
rxn04068,=,-0.46,10.09
rxn04069,=,8.5,10.03
rxn04070,>,-22.13,2.09
rxn04071,=,-2.55,2.42
rxn04072,=,2.85,1.69
rxn04073,>,-5.29,5.11
rxn04074,=,-7.23,1.96
rxn04075,>,-71.37,7.77
rxn04076,<,10.18,4.01
rxn04077,>,-21.4,4.1
rxn04081,>,-24.04,5.51
rxn04082,=,0.0,0.81
rxn04092,>,-23.02,1.08
rxn04093,>,-20.69,1.39
rxn04094,>,-21.04,1.32
rxn04095,=,-8.66,1.17
rxn04096,=,-7.69,1.67
rxn04104,>,-24.65,5.4
rxn04105,=,-5.59,8.16
rxn04113,=,-16.86,6.16
rxn04116,<,57.15,4.95
rxn04117,<,14.65,5.25
rxn04118,<,57.15,4.95
rxn04119,<,14.65,5.25
rxn04120,<,279.62,4.08
rxn04121,<,31.38,4.61
rxn04122,<,16.73,4.47
rxn04123,<,79.19,4.77
rxn04124,=,7.34,5.01
rxn04125,>,-39.48,5.8
rxn04126,<,7.73,3.5
rxn04127,=,-4.71,4.32
rxn04128,>,-36.23,4.21
rxn04130,=,-1.7,9.43
rxn04131,=,-1.7,4.54
rxn04132,>,-12.45,4.37
rxn04133,>,-12.45,4.37
rxn04134,=,0.75,6.26
rxn04135,>,-99.87,6.35
rxn04136,>,-25.88,1.78
rxn04137,=,5.22,6.1
rxn04139,>,-97.25,8.82
rxn04140,>,-19.9,1.22
rxn04141,=,2.3,11.85
rxn04142,=,3.21,0.69
rxn04143,=,6.22,6.13
rxn04147,>,-48.98,7.58
rxn04148,>,-84.12,14.62
rxn04149,>,-84.12,12.01
rxn04150,=,2.18,7.25
rxn04151,<,13.78,6.57
rxn04173,>,-40.99,5.86
rxn04174,>,-40.99,5.86
rxn04175,>,-54.24,5.78
rxn04176,>,-54.24,5.78
rxn04177,>,-28.5,6.21
rxn04178,>,-45.42,5.88
rxn04179,>,-81.88,7.0
rxn04180,>,-3.61,10.99
rxn04181,>,-96.19,11.53
rxn04182,>,-96.19,11.55
rxn04183,>,-3.61,18.24
rxn04184,>,-3.61,18.27
rxn04185,>,-22.74,4.57
rxn04191,>,-316.76,14.16
rxn04192,>,-279.31,14.17
rxn04193,>,-35.69,17.81
rxn04224,>,-39.91,5.67
rxn04225,>,-39.91,5.67
rxn04226,>,-39.91,6.51
rxn04227,>,-9.58,5.6
rxn04228,>,-9.58,5.6
rxn04229,>,-9.58,6.45
rxn04230,>,-52.7,5.6
rxn04231,>,-52.7,5.6
rxn04232,>,-52.7,6.45
rxn04234,=,-9.8,6.31
rxn04235,=,-1.06,6.81
rxn04236,>,-21.55,6.81
rxn04237,=,6.26,5.45
rxn04238,=,-13.5,5.28
rxn04239,<,8.47,1.44
rxn04240,>,-14.05,1.38
rxn04241,>,-14.05,1.38
rxn04242,>,-12.5,1.55
rxn04243,>,-12.5,1.55
rxn04244,>,-12.5,1.55
rxn04245,>,-12.5,1.55
rxn04246,=,0.0,1.5
rxn04247,=,0.0,1.5
rxn04248,>,-12.5,1.55
rxn04249,>,-12.5,1.55
rxn04250,>,-12.5,1.55
rxn04251,>,-12.5,1.55
rxn04252,>,-40.9,1.67
rxn04253,>,-40.9,1.67
rxn04254,>,-40.9,1.67
rxn04255,>,-40.9,1.67
rxn04256,>,-57.8,1.47
rxn04257,>,-57.8,1.47
rxn04258,>,-57.8,1.47
rxn04259,>,-57.8,1.47
rxn04260,>,-11.04,0.96
rxn04261,>,-11.04,0.96
rxn04262,=,-1.06,6.67
rxn04263,>,-699.08,3.73
rxn04264,>,-103.68,7.31
rxn04265,>,-12.5,1.56
rxn04266,>,-117.39,6.26
rxn04270,=,-9.8,6.28
rxn04271,=,-9.8,6.28
rxn04272,<,206.94,6.73
rxn04273,<,206.94,6.73
rxn04274,=,-1.6,5.24
rxn04275,=,-1.6,5.24
rxn04276,=,3.76,8.01
rxn04277,=,-5.25,7.14
rxn04278,>,-5.75,5.05
rxn04279,<,8.47,1.44
rxn04280,<,15.19,2.59
rxn04281,=,-17.27,2.56
rxn04282,=,-17.27,2.56
rxn04283,<,400.3,1.45
rxn04290,>,-6.26,4.03
rxn04291,=,-6.33,7.25
rxn04294,=,-4.36,6.28
rxn04295,=,0.0,3.92
rxn04296,=,-2.3,7.26
rxn04297,>,-20.33,6.2
rxn04299,=,0.0,4.04
rxn04300,<,12.5,4.09
rxn04301,>,-23.57,10.59
rxn04302,=,0.0,3.96
rxn04303,<,8.47,3.94
rxn04304,<,43.14,4.13
rxn04305,<,555.27,3.14
rxn04306,<,39.84,3.98
rxn04308,>,-157.71,7.99
rxn04327,>,-120.3,13.2
rxn04330,>,-121.63,13.08
rxn04332,>,-122.3,13.03
rxn04361,=,3.11,19.06
rxn04362,>,-79.99,17.91
rxn04363,>,-9.64,3.66
rxn04368,=,9.52,13.13
rxn04369,>,-8.15,18.04
rxn04370,>,-8.15,18.04
rxn04373,>,-21.55,6.67
rxn04374,=,-0.74,1.83
rxn04376,=,7.22,2.09
rxn04377,=,7.22,1.99
rxn04379,>,-50.31,3.85
rxn04381,>,-94.39,6.43
rxn04385,>,-3.09,0.74
rxn04386,>,-14.03,4.34
rxn04387,=,-12.59,7.03
rxn04388,=,-12.59,7.19
rxn04393,>,-85.08,7.21
rxn04394,>,-120.41,4.05
rxn04395,>,-121.92,3.39
rxn04406,>,-121.99,3.96
rxn04407,>,-12.27,3.31
rxn04408,>,-14.12,3.34
rxn04409,>,-14.12,3.2
rxn04410,>,-25.01,3.26
rxn04411,>,-8.37,2.95
rxn04412,>,-77.06,12.83
rxn04415,>,-95.83,7.06
rxn04416,>,-95.83,7.14
rxn04417,=,-0.68,6.96
rxn04418,=,-0.68,7.07
rxn04419,=,-4.36,5.92
rxn04420,<,36.55,4.25
rxn04421,<,92.46,4.36
rxn04422,<,704.87,4.23
rxn04423,=,4.05,8.14
rxn04424,=,-3.67,6.47
rxn04425,=,-3.67,6.35
rxn04426,>,-95.83,6.46
rxn04427,>,-95.83,6.45
rxn04428,=,-4.36,5.17
rxn04429,=,-4.36,5.17
rxn04430,=,-4.36,5.35
rxn04431,=,-4.36,5.35
rxn04432,=,-4.36,7.34
rxn04433,>,-39.48,1.69
rxn04434,>,-39.48,1.67
rxn04435,>,-39.48,2.33
rxn04436,>,-39.48,2.29
rxn04437,>,-21.55,6.92
rxn04438,>,-39.48,5.41
rxn04439,<,28.69,4.33
rxn04440,<,544.27,3.45
rxn04441,>,-212.5,2.11
rxn04442,=,-0.89,1.96
rxn04443,=,-10.82,2.5
rxn04444,<,12.01,1.82
rxn04445,>,-7.4,1.23
rxn04446,>,-8.48,1.38
rxn04447,=,2.3,7.49
rxn04448,>,-23.66,1.53
rxn04449,>,-36.96,5.05
rxn04450,>,-39.48,4.94
rxn04451,>,-40.21,5.13
rxn04452,>,-63.18,5.47
rxn04453,=,2.1,4.19
rxn04454,>,-35.73,1.69
rxn04455,>,-35.73,1.69
rxn04456,>,-14.55,2.58
rxn04457,>,-14.55,2.58
rxn04458,>,-95.83,7.04
rxn04459,>,-95.83,7.12
rxn04462,=,-0.75,6.86
rxn04463,=,-10.01,5.58
rxn04464,=,2.38,8.94
rxn04465,>,-3.09,6.99
rxn04466,=,-12.59,6.91
rxn04471,=,2.3,6.29
rxn04472,>,-97.25,6.35
rxn04473,>,-95.47,5.21
rxn04474,<,1706.37,11.26
rxn04475,=,1.55,1.82
rxn04476,>,-20.33,6.2
rxn04477,=,0.0,3.85
rxn04478,=,-2.3,7.21
rxn04479,<,12.5,3.87
rxn04480,=,-2.66,4.59
rxn04481,>,-120.79,1.46
rxn04482,>,-14.18,4.39
rxn04483,=,-1.0,2.82
rxn04485,>,-28.4,5.42
rxn04486,<,14.65,5.02
rxn04487,>,-36.23,5.04
rxn04488,>,-36.23,5.01
rxn04489,<,14.65,5.03
rxn04490,>,-54.55,5.03
rxn04491,>,-30.78,5.84
rxn04492,>,-129.47,6.05
rxn04493,>,-98.69,5.94
rxn04494,=,-1.7,7.3
rxn04496,>,-30.78,6.22
rxn04498,>,-126.25,8.14
rxn04500,=,-11.11,9.73
rxn04501,=,-1.7,10.48
rxn04502,=,-1.7,11.11
rxn04506,<,42.45,5.48
rxn04507,<,14.39,5.39
rxn04510,<,14.05,5.74
rxn04511,>,-36.38,4.32
rxn04512,=,-5.33,6.58
rxn04513,=,6.32,5.18
rxn04514,<,14.05,5.74
rxn04515,>,-39.48,5.73
rxn04516,=,-1.7,6.86
rxn04517,=,-4.15,6.21
rxn04518,=,-1.29,6.19
rxn04519,<,14.65,6.19
rxn04520,>,-38.04,6.24
rxn04521,>,-11.04,6.24
rxn04522,>,-36.23,6.23
rxn04523,>,-38.04,6.17
rxn04524,>,-11.04,6.18
rxn04525,<,14.65,6.19
rxn04526,<,11.04,6.24
rxn04527,=,-16.49,3.73
rxn04528,=,-3.33,3.75
rxn04529,>,-223.01,6.26
rxn04530,>,-47.68,4.79
rxn04531,>,-14.98,5.73
rxn04532,>,-36.38,5.42
rxn04533,<,14.65,5.53
rxn04534,<,14.65,5.59
rxn04535,=,4.15,5.65
rxn04536,>,-131.63,7.91
rxn04537,<,45.06,5.93
rxn04538,=,4.15,5.34
rxn04539,=,-0.1,5.23
rxn04540,>,-212.86,8.3
rxn04541,=,4.15,5.54
rxn04542,=,-0.1,5.41
rxn04543,=,-0.1,5.43
rxn04544,>,-127.48,7.84
rxn04545,=,4.15,5.56
rxn04546,>,-116.98,7.96
rxn04547,=,-4.36,7.79
rxn04549,=,-1.7,7.77
rxn04550,=,-1.7,8.7
rxn04551,>,-19.01,4.84
rxn04555,>,-10.55,2.21
rxn04556,>,-27.7,2.47
rxn04563,>,-25.45,1.47
rxn04569,>,-12.27,2.4
rxn04570,>,-18.38,3.19
rxn04571,>,-24.02,1.24
rxn04572,=,-0.97,1.6
rxn04573,<,14.74,2.26
rxn04574,<,49.42,3.47
rxn04575,=,2.66,1.41
rxn04577,>,-20.33,6.33
rxn04578,>,-26.44,1.68
rxn04579,>,-108.28,1.84
rxn04580,>,-118.0,1.9
rxn04581,<,75.47,1.7
rxn04582,>,-52.7,1.69
rxn04584,=,-12.12,14.06
rxn04585,>,-25.6,5.66
rxn04586,=,-1.7,5.37
rxn04589,=,-10.4,5.62
rxn04590,=,-4.36,6.62
rxn04591,=,1.7,4.37
rxn04592,>,-25.6,5.78
rxn04593,>,-25.6,7.45
rxn04594,<,118.95,2.5
rxn04595,>,-39.48,1.19
rxn04596,>,-39.48,1.51
rxn04597,>,-72.32,6.29
rxn04598,>,-72.32,6.38
rxn04599,=,-10.56,6.31
rxn04600,=,-10.56,6.4
rxn04601,>,-95.83,6.3
rxn04602,>,-95.83,6.37
rxn04603,>,-69.64,2.16
rxn04604,>,-11.92,2.08
rxn04605,>,-42.01,1.24
rxn04606,>,-42.01,1.24
rxn04608,>,-11.91,3.41
rxn04609,=,-3.53,5.93
rxn04610,=,-0.87,5.44
rxn04611,>,-13.14,6.67
rxn04612,>,-3.85,6.89
rxn04619,=,7.83,6.61
rxn04620,=,-1.7,8.12
rxn04621,>,-3.61,9.8
rxn04622,>,-12.67,6.09
rxn04623,=,-10.01,5.58
rxn04624,=,-4.5,6.29
rxn04626,=,-1.7,8.04
rxn04627,=,-1.94,6.72
rxn04628,=,-1.7,8.25
rxn04629,=,7.59,6.57
rxn04630,=,5.17,6.35
rxn04631,=,-4.36,6.38
rxn04635,=,-1.7,6.44
rxn04636,>,-3.61,6.62
rxn04638,>,-122.25,5.5
rxn04639,=,-3.53,7.84
rxn04641,=,-1.7,6.4
rxn04642,=,-1.7,6.5
rxn04643,=,-1.7,7.99
rxn04644,=,-11.23,6.54
rxn04645,>,-3.09,0.65
rxn04646,>,-69.88,6.61
rxn04647,=,-4.3,6.77
rxn04648,>,-102.58,3.0
rxn04650,>,-25.72,2.84
rxn04651,=,9.53,4.69
rxn04652,>,-212.5,1.87
rxn04653,>,-23.12,2.61
rxn04654,>,-95.64,1.69
rxn04655,<,27.2,2.71
rxn04656,>,-29.6,0.87
rxn04657,=,-6.9,4.43
rxn04658,=,9.89,6.2
rxn04659,=,1.0,1.21
rxn04660,=,-2.0,1.2
rxn04661,=,2.3,6.25
rxn04662,=,0.75,6.25
rxn04664,<,12.97,2.05
rxn04666,>,-95.83,6.29
rxn04667,>,1.47,1.99
rxn04668,>,-1.85,2.06
rxn04669,=,1.46,2.43
rxn04670,>,-12.5,1.03
rxn04671,>,-72.32,6.31
rxn04672,=,-10.56,6.33
rxn04673,>,-21.03,3.43
rxn04674,>,-19.42,5.78
rxn04675,>,-29.5,1.98
rxn04676,=,1.24,3.87
rxn04677,=,-3.9,3.86
rxn04678,=,-0.84,4.14
rxn04679,>,-43.4,4.65
rxn04680,=,-0.1,4.71
rxn04681,>,-13.11,5.07
rxn04682,<,23.24,5.36
rxn04683,=,7.22,0.82
rxn04684,=,7.22,2.87
rxn04689,<,19.37,2.56
rxn04690,>,-39.48,2.61
rxn04691,=,-0.28,2.51
rxn04692,>,-92.58,6.63
rxn04693,>,-92.58,6.63
rxn04694,>,-5.07,2.68
rxn04695,>,-84.68,2.39
rxn04696,>,-113.36,2.57
rxn04697,>,-92.58,6.64
rxn04698,>,-117.6,2.35
rxn04699,>,-94.39,6.26
rxn04700,=,2.21,6.24
rxn04701,>,-113.76,6.26
rxn04702,=,8.38,1.43
rxn04703,=,-4.58,13.04
rxn04706,=,1.11,1.29
rxn04707,<,44.71,2.71
rxn04708,<,43.03,2.87
rxn04709,>,-105.53,2.0
rxn04710,=,-3.58,2.56
rxn04711,>,-39.48,3.03
rxn04712,=,-14.21,3.23
rxn04713,=,0.0,5.88
rxn04714,=,-3.63,5.9
rxn04715,=,3.22,5.93
rxn04716,>,-12.59,5.89
rxn04717,=,-5.25,7.68
rxn04718,>,-70.69,6.73
rxn04719,>,-15.87,6.68
rxn04720,>,-82.55,2.91
rxn04721,<,10.98,2.23
rxn04722,=,1.86,1.77
rxn04723,=,-9.8,6.31
rxn04724,>,-95.93,6.35
rxn04725,>,-96.26,6.9
rxn04726,=,3.67,6.81
rxn04727,=,-9.8,6.83
rxn04728,>,-67.01,6.68
rxn04729,>,-30.67,2.75
rxn04730,>,-82.55,2.93
rxn04731,<,10.98,2.28
rxn04732,=,1.86,1.87
rxn04733,>,-41.51,1.86
rxn04734,=,-0.1,1.55
rxn04735,>,-96.26,6.9
rxn04736,=,3.67,6.81
rxn04737,=,-9.8,6.83
rxn04738,>,-131.92,2.44
rxn04739,>,-67.01,6.68
rxn04740,>,-15.87,6.7
rxn04741,>,-82.55,2.93
rxn04742,<,10.98,2.24
rxn04743,=,1.86,1.8
rxn04744,=,-9.8,6.32
rxn04745,>,-95.93,6.36
rxn04746,>,-70.69,6.73
rxn04747,>,-64.57,1.92
rxn04748,>,-95.93,6.35
rxn04749,=,0.74,2.03
rxn04750,=,3.76,7.95
rxn04751,=,-2.16,5.12
rxn04752,=,-2.3,8.99
rxn04753,>,-21.55,6.61
rxn04754,>,-99.87,6.5
rxn04755,>,-104.91,12.09
rxn04756,>,-104.91,17.25
rxn04759,=,0.0,19.4
rxn04762,>,-83.78,16.78
rxn04763,=,13.38,9.01
rxn04764,>,-52.7,9.12
rxn04765,=,-1.42,6.63
rxn04766,>,-41.51,2.35
rxn04767,<,11.13,2.16
rxn04768,<,44.77,2.15
rxn04769,>,-16.89,8.17
rxn04770,=,-6.34,8.12
rxn04771,>,-20.13,8.43
rxn04772,<,16.89,9.28
rxn04773,>,-99.79,8.14
rxn04774,>,-16.89,8.66
rxn04775,<,22.57,3.03
rxn04776,=,3.71,3.05
rxn04777,=,3.51,3.14
rxn04778,=,3.71,3.1
rxn04779,=,3.51,3.87
rxn04780,=,3.71,3.89
rxn04781,=,7.97,3.83
rxn04782,>,-4.25,0.74
rxn04783,>,-7.55,4.94
rxn04784,>,-6.31,5.18
rxn04785,=,1.93,4.96
rxn04786,=,1.0,0.79
rxn04787,>,-5.29,5.01
rxn04788,=,6.89,1.61
rxn04789,=,-9.8,6.22
rxn04791,<,10.36,2.29
rxn04792,=,-6.08,6.53
rxn04793,=,-16.55,7.94
rxn04794,=,-5.05,4.99
rxn04795,>,-6.44,1.51
rxn04798,>,-36.23,5.02
rxn04799,=,-1.05,5.09
rxn04800,>,-28.7,4.99
rxn04801,<,22.63,5.39
rxn04802,<,10.84,5.31
