rxn_id,operator,dg,dge
rxn11063,>,-6.16,0.07
rxn11079,>,0.54,1.48
rxn11080,>,-6.16,0.07
rxn11081,<,43.97,1.76
rxn11089,<,21.7,0.67
rxn11092,>,-209.04,0.48
rxn11099,=,-1.35,0.33
rxn11100,=,0.09,0.26
rxn11101,>,-6.16,0.07
rxn11110,=,-0.53,0.84
rxn11111,<,140.4,1.84
rxn11113,>,-2.09,1.3
rxn11118,<,16.8,1.6
rxn11130,=,6.62,0.66
rxn11132,>,-3.3,0.77
rxn11139,=,1.38,0.45
rxn11151,>,-6.16,0.07
rxn11152,=,1.52,0.35
rxn11159,>,-65.02,1.07
rxn11161,>,-56.37,0.85
rxn11162,>,-13.48,0.98
rxn11174,=,-0.08,0.27
rxn11175,=,-0.39,1.3
rxn11176,>,-1.91,0.51
rxn11189,>,-81.0,1.83
rxn11196,=,-2.21,0.77
rxn11199,<,339.61,0.3
rxn11200,=,-1.0,1.0
rxn11201,=,-3.6,1.12
rxn11202,=,-9.67,1.26
rxn11203,=,-8.26,1.43
rxn11204,>,-68.95,1.15
rxn11205,=,-9.7,1.31
rxn11206,=,0.03,0.63
rxn11207,=,1.44,0.99
rxn11208,=,2.61,0.71
rxn11209,=,-3.58,1.06
rxn11210,=,-2.17,1.22
rxn11213,>,-8.03,0.52
rxn11214,>,-44.78,0.91
rxn11216,>,-6.16,0.07
rxn11219,>,-17.87,1.04
rxn11220,<,29.47,1.17
rxn11221,=,166.96,23900.57
rxn11223,<,89.36,0.82
rxn11224,>,-35.44,0.84
rxn11225,>,-36.92,0.72
rxn11226,>,-41.0,0.19
rxn11232,<,19.0,1.98
rxn11233,>,-6.16,0.07
rxn11235,>,-6.16,0.07
rxn11236,>,-6.16,0.07
rxn11243,=,-2.78,0.76
rxn11244,<,97.86,0.39
rxn11245,>,0.39,1.02
rxn11251,>,-44.06,0.64
rxn11252,>,-44.43,0.83
rxn11257,>,-56.71,0.73
rxn11258,>,-24.76,1.8
rxn11259,>,-36.43,0.75
rxn11260,>,-38.12,0.98
rxn11262,>,-6.16,0.07
rxn11263,>,-6.16,0.07
rxn11267,=,-1.04,0.83
rxn11269,=,-8.38,1.02
rxn11274,=,-2.2,0.76
rxn11276,>,-2.95,0.63
rxn11277,=,4.25,0.5
rxn11279,<,84.44,3.93
rxn11283,<,15.6,1.8
rxn11285,>,-38.54,0.5
rxn11288,=,0.0,0.0
rxn11289,=,0.97,0.32
rxn11290,=,-0.78,0.53
rxn11293,=,-2.63,0.42
rxn11294,>,-125.74,1.46
rxn11300,>,-6.16,0.07
rxn11305,>,-182.71,6.09
rxn11308,>,-212.61,6.95
rxn11328,<,79.98,0.75
rxn11342,=,-8.67,0.56
rxn11345,>,-2.78,0.75
rxn11346,=,-2.58,0.61
rxn11347,=,-1.17,0.9
rxn11348,=,7.09,1.23
rxn11349,>,-79.96,1.37
rxn11355,=,-0.88,1.28
rxn11356,>,-31.72,0.47
rxn11357,>,-2.59,0.75
rxn11394,=,-6.83,1.02
rxn11409,>,-5.83,0.43
rxn11475,<,40.88,1.06
rxn11509,>,-15.13,0.33
rxn11510,=,-2.2,0.3
rxn11511,=,2.9,0.9
rxn11512,>,-44.36,0.45
rxn11513,=,7.55,1.06
rxn11514,=,-3.88,0.56
rxn11515,>,-74.71,0.46
rxn11516,=,6.77,23900.57
rxn11517,>,-10.74,1.9
rxn11518,=,-60.02,7504.61
rxn11519,>,-39.91,0.2
rxn11520,>,-38.35,0.11
rxn11521,>,-40.48,0.31
rxn11522,>,-39.91,0.2
rxn11523,<,15.54,0.35
rxn11524,>,-38.35,0.11
rxn11525,>,-40.48,0.31
rxn11526,=,0.28,0.37
rxn11527,=,0.28,0.37
rxn11528,>,-37.41,0.17
rxn11533,<,35.74,0.45
rxn11534,>,-99.41,1.12
rxn11535,=,-1.14,0.86
rxn11536,=,-1.14,0.86
rxn11537,=,10.59,23900.57
rxn11538,<,3.96,0.84
rxn11539,<,3.96,0.84
rxn11540,=,-1.38,0.32
rxn11541,>,-37.41,0.17
rxn11542,>,-42.69,0.84
rxn11551,=,-2.6,0.51
rxn11552,=,-2.61,0.51
rxn11559,>,-40.71,1.09
rxn11560,>,-105.51,1.72
rxn11561,>,-32.01,1.07
rxn11565,=,4.89,0.24
rxn11569,=,-2.28,0.35
rxn11570,=,4.89,0.24
rxn11573,<,69.08,3.67
rxn11574,>,-34.54,1.84
rxn11578,=,4.98,2.82
rxn11588,>,-36.15,23900.57
rxn11592,>,-27.35,1.5
rxn11599,>,-11.91,2.52
rxn11605,=,4.44,0.24
rxn11608,>,-62.43,0.77
rxn11610,>,-9.31,0.43
rxn11616,>,-104.63,0.81
rxn11625,>,-34.54,1.84
rxn11629,=,-57.88,23900.57
rxn11630,<,67.52,1.3
rxn11631,>,-40.4,1.05
rxn11646,=,-6.02,0.56
rxn11653,>,-112.08,2.49
rxn11654,>,-97.2,0.8
rxn11655,=,-121.92,7504.61
rxn11656,>,-95.07,0.74
rxn11657,>,-105.07,0.81
rxn11659,>,-68.62,2.16
rxn11660,>,-40.4,1.05
rxn11661,>,-118.19,0.76
rxn11662,>,-126.86,0.82
rxn11663,>,-0.08,0.76
rxn11664,<,133.58,1.37
rxn11670,=,31.16,23900.57
rxn11671,=,-17.01,28222.58
rxn11672,=,-17.13,28222.58
rxn11673,>,-180.13,14323.5
rxn11674,>,-120.27,1.5
rxn11675,<,102.64,1.55
rxn11680,=,-71.37,15009.22
rxn11681,=,-13.27,0.43
rxn11682,=,-13.27,0.43
rxn11683,>,-316.94,2.26
rxn11684,>,-24.6,1.18
rxn11685,<,41.13,0.49
rxn11687,>,-38.35,0.11
rxn11688,>,-38.35,0.11
rxn11689,>,-3.54,0.44
rxn11693,>,-15.13,0.33
rxn11694,>,-6.35,0.31
rxn11695,<,1.99,0.41
rxn11696,>,-3.35,0.3
rxn11701,=,3.96,23900.57
rxn11702,>,-7.82,1.27
rxn11703,>,-15.27,0.83
rxn11704,=,-95.47,29272.1
rxn11706,>,-43.09,0.41
rxn11707,<,34.96,0.71
rxn11708,<,98.85,0.84
rxn11709,>,-38.39,0.11
rxn11710,>,-5.82,0.35
rxn11711,>,-5.82,0.35
rxn11712,>,-4.56,0.5
rxn11713,>,-5.82,0.35
rxn11714,>,-5.82,0.35
rxn11715,>,-5.82,0.35
rxn11716,>,-5.82,0.35
rxn11717,>,-5.82,0.35
rxn11718,>,-5.92,0.48
rxn11719,>,-5.82,0.35
rxn11720,>,-5.82,0.35
rxn11721,>,-5.82,0.35
rxn11722,>,-5.82,0.35
rxn11723,>,-5.82,0.35
rxn11724,>,-5.82,0.35
rxn11725,>,-5.82,0.35
rxn11727,>,-5.82,0.35
rxn11728,=,-0.28,0.38
rxn11729,=,-0.24,0.54
rxn11730,=,-0.24,0.54
rxn11731,=,3.08,1.26
rxn11732,=,5.03,0.45
rxn11733,>,-5.88,0.84
rxn11734,>,-16.48,0.73
rxn11735,=,-1.57,0.68
rxn11739,>,-83.46,1.83
rxn11740,>,-122.1,0.88
rxn11741,=,-64.18,23900.57
rxn11742,=,8.9,0.48
rxn11743,>,-40.01,1.05
rxn11744,>,-67.59,2.05
rxn11748,=,-110.36,23900.57
rxn11749,=,-5.0,0.47
rxn11750,<,2.82,0.47
rxn11753,>,-54.46,1.09
rxn11754,=,37.75,23900.57
rxn11755,=,-1.34,0.67
rxn11756,>,-11.93,1.11
rxn11757,>,-4.05,0.62
rxn11758,>,-2.81,0.47
rxn11759,>,-5.91,0.63
rxn11760,=,-2.78,0.3
rxn11761,=,-2.78,0.3
rxn11775,=,0.63,0.32
rxn11780,=,0.36,0.55
rxn11783,=,-281.09,23900.57
rxn11784,>,-90.59,2.48
rxn11785,>,-93.45,2.27
rxn11786,=,-187.64,23900.57
rxn11787,>,-12.71,1.03
rxn11788,=,6.53,1.06
rxn11795,>,-105.96,0.91
rxn11796,=,-21.74,23900.57
rxn11797,=,-21.74,23900.57
rxn11798,>,-105.96,0.91
rxn11799,>,-95.07,0.74
rxn11800,>,-27.09,1.0
rxn11802,>,-95.07,0.74
rxn11821,=,-42.92,23900.57
rxn11822,>,-105.96,0.91
rxn11823,>,-45.33,1.38
rxn11824,>,-48.24,1.0
rxn11825,=,-42.92,23900.57
rxn11826,>,-49.24,0.53
rxn11827,=,2.91,0.86
rxn11828,=,-0.31,0.8
rxn11829,>,-49.25,0.53
rxn11831,>,-105.96,0.91
rxn11832,>,-96.63,0.76
rxn11833,=,-49.14,23900.57
rxn11834,=,4.89,0.24
rxn11835,=,-8.68,0.26
rxn11836,=,-13.12,23900.57
rxn11837,=,-3.25,1.05
rxn11838,>,-10.5,0.74
rxn11839,>,-32.46,1.18
rxn11841,>,-105.96,0.91
rxn11843,>,-49.25,0.53
rxn11844,>,-31.43,1.93
rxn11845,>,-49.25,0.53
rxn11846,<,12.37,1.6
rxn11847,>,-26.71,1.97
rxn11848,>,-49.24,0.53
rxn11849,<,15.53,0.35
rxn11850,>,-40.48,0.31
rxn11851,>,-0.39,0.41
rxn11852,>,-95.07,0.74
rxn11853,>,-94.12,0.75
rxn11854,>,-95.07,0.74
rxn11855,>,-2.39,0.75
rxn11856,>,-1.99,0.41
rxn11857,>,-10.82,0.19
rxn11858,>,-7.69,0.49
rxn11859,>,-6.34,0.32
rxn11860,>,-81.64,0.28
rxn11861,>,-72.23,0.2
rxn11862,>,-10.82,0.19
rxn11863,>,-1.99,0.41
rxn11864,>,-0.99,0.31
rxn11865,=,1.18,0.45
rxn11868,=,-21.75,23900.57
rxn11869,>,-27.09,1.0
rxn11877,=,1.26,0.47
rxn11881,<,389.3,1.59
rxn11884,<,413.87,2.77
rxn11885,>,-7.15,0.85
rxn11887,=,-198.1,75153.24
rxn11889,=,-504.24,75153.24
rxn11890,=,2.58,0.42
rxn11891,=,7.31,0.74
rxn11892,>,-7.65,1.32
rxn11893,=,5.47,0.54
rxn11894,=,5.47,0.54
rxn11895,>,-40.98,1.18
rxn11896,=,-9.26,0.61
rxn11900,>,-94.13,0.75
rxn11901,=,-77.99,47801.15
rxn11902,>,-97.2,0.8
rxn11903,<,420.23,0.51
rxn11904,<,409.87,0.52
rxn11905,=,321.75,15009.22
rxn11906,<,420.23,0.51
rxn11907,<,422.22,0.68
rxn11908,<,409.87,0.52
rxn11909,<,411.85,0.64
rxn11917,>,-27.35,1.5
rxn11931,>,-23.87,1.54
rxn11933,=,6.93,0.75
rxn11934,<,6.77,1.15
rxn11935,>,-11.44,1.5
rxn11938,>,-7.91,1.48
rxn11943,=,-1.98,0.75
rxn11944,=,-10.46,23900.57
rxn11945,>,-78.34,3.1
rxn11946,=,14.78,23900.57
rxn11953,>,-5.85,0.85
rxn11961,=,-92.87,15009.22
rxn11964,>,-40.4,1.05
rxn11966,=,-0.28,0.38
rxn11970,=,-3.41,1.4
rxn11971,>,-92.41,1.81
rxn11972,>,-15.06,2.36
rxn11974,=,0.97,0.36
rxn11985,>,-105.96,0.91
rxn11998,>,-5.88,0.56
rxn12004,>,-19.43,1.12
rxn12008,<,18.13,0.71
rxn12011,>,-219.07,1.17
rxn12015,>,-55.53,3.12
rxn12019,>,-15.36,23900.57
rxn12020,>,-6.23,0.45
rxn12021,=,-1.5,0.55
rxn12023,>,-85.83,23900.57
rxn12027,=,0.36,0.55
rxn12028,=,-90.11,23900.57
rxn12030,=,-90.11,23900.57
rxn12033,=,-0.3,0.8
rxn12034,>,-109.25,0.25
rxn12035,>,-84.81,23900.57
rxn12036,>,-86.33,23900.57
rxn12037,=,5.08,1.19
rxn12041,=,-0.48,0.46
rxn12042,>,-5.17,0.46
rxn12043,>,-5.13,0.46
rxn12044,>,-5.45,0.46
rxn12045,>,-5.68,0.46
rxn12046,<,29.34,9.52
rxn12047,<,28.02,7.91
rxn12049,=,0.77,23900.57
rxn12056,>,-50.15,2.78
rxn12057,>,-142.27,15009.22
rxn12058,>,-6.24,0.59
rxn12060,=,15.86,47801.15
rxn12061,>,-35.32,0.65
rxn12062,<,122.3,0.56
rxn12063,<,107.12,0.95
rxn12064,<,3.37,1.69
rxn12065,=,35.84,25051.08
rxn12066,>,-65.27,0.77
rxn12067,<,15.73,0.73
rxn12068,=,-17.66,25051.08
rxn12069,=,-23.57,61296.77
rxn12072,<,65.07,3.82
rxn12073,<,80.28,3.81
rxn12074,<,10.87,0.19
rxn12078,=,-98.35,28222.58
rxn12079,<,43.26,0.51
rxn12081,=,1.47,0.13
rxn12082,>,-97.11,1.26
rxn12083,<,43.13,0.99
rxn12084,<,23.32,0.94
rxn12089,<,112.39,2.43
rxn12090,<,20.7,2.63
rxn12091,=,2.37,2.63
rxn12092,=,-1.85,23900.57
rxn12093,<,12.03,3.73
rxn12097,<,33.85,1.4
rxn12098,>,-27.09,1.0
rxn12102,>,-25.93,0.84
rxn12103,<,22.62,3.4
rxn12107,<,62.85,0.4
rxn12108,<,57.91,1.0
rxn12109,<,10.96,0.19
rxn12110,=,1.93,23900.57
rxn12111,<,10.96,0.19
rxn12112,=,1.93,23900.57
rxn12115,=,-5.13,3.42
rxn12116,<,104.76,1.52
rxn12117,<,84.14,1.27
rxn12118,<,15.95,1.3
rxn12119,<,69.03,1.27
rxn12120,=,9.95,23900.57
rxn12121,>,-51.86,1.69
rxn12122,<,43.92,2.9
rxn12123,<,263.23,3.94
rxn12124,=,-50.72,53443.31
rxn12127,=,1.21,1.13
rxn12128,=,-1.6,2.61
rxn12129,>,-23.14,2.72
rxn12130,=,0.89,1.04
rxn12131,=,-88.05,15009.22
rxn12132,>,-64.92,0.48
rxn12133,<,49.24,0.53
rxn12134,=,59.86,28222.58
rxn12135,=,-59.48,25051.08
rxn12139,=,103.83,25051.08
rxn12144,=,-43.22,15009.22
rxn12145,>,-15.81,2.05
rxn12147,<,13.71,1.71
rxn12148,>,-37.41,0.17
rxn12149,=,-91.97,28222.58
rxn12151,=,-110.9,32834.59
rxn12152,<,101.24,2.15
rxn12153,=,-5.26,0.58
rxn12156,<,22.6,2.64
rxn12158,=,-0.09,0.43
rxn12159,=,-1.5,0.54
rxn12169,>,-86.99,1.14
rxn12170,>,-8.38,0.6
rxn12171,=,1.24,0.54
rxn12172,=,1.24,0.54
rxn12173,=,1.24,0.54
rxn12175,=,-0.78,0.68
rxn12176,=,-298.55,100204.32
rxn12177,=,3.73,0.29
rxn12178,=,-3.41,33800.52
rxn12179,=,15.26,23900.57
rxn12182,>,-146.31,15009.22
rxn12184,>,-119.94,23900.57
rxn12185,=,-3.22,0.5
rxn12186,>,-55.7,2.54
rxn12187,>,-89.79,25051.08
rxn12188,>,-2.36,0.45
rxn12191,=,4.14,0.3
rxn12193,=,1.56,0.16
rxn12197,=,-6.8,0.8
rxn12199,=,0.33,1.5
rxn12200,>,-16.61,1.52
rxn12204,=,-1.26,0.55
rxn12206,>,-6.58,0.82
rxn12215,=,-2.52,1.33
rxn12216,>,-12.47,1.14
rxn12217,=,-6.98,0.61
rxn12220,>,-40.11,2.62
rxn12223,<,363.33,1.55
rxn12226,>,-57.83,1.47
rxn12232,>,-114.68,1.11
rxn12233,>,-94.62,0.83
rxn12234,=,-9.17,0.44
rxn12237,=,-6.39,0.52
rxn12239,=,4.5,0.24
rxn12242,>,-29.84,0.3
rxn12245,=,-5.72,0.54
rxn12249,<,10.66,0.78
rxn12263,=,-3.78,0.35
rxn12264,<,10.66,0.78
rxn12277,=,4.44,0.24
rxn12282,=,-2.62,0.35
rxn12287,=,-2.62,0.35
rxn12288,=,-2.61,0.35
rxn12293,=,2.08,0.88
rxn12298,=,4.84,0.24
rxn12299,<,55.11,0.84
rxn12303,=,-6.06,0.7
rxn12329,>,-5.82,0.35
rxn12352,=,3.33,0.46
rxn12362,=,-14.94,1.6
rxn12363,=,0.33,1.5
rxn12443,>,-6.16,0.07
rxn12492,>,-126.86,1.09
rxn12494,>,-45.76,3.05
rxn12498,=,-2.64,1.79
rxn12500,>,-17.56,1.57
rxn12510,=,-3.61,0.3
rxn12512,>,-11.36,1.12
rxn12518,<,524.69,0.78
rxn12633,=,-0.88,0.86
rxn12635,=,0.28,0.55
rxn12637,=,-1.61,0.87
rxn12639,=,-1.33,1.14
rxn12641,=,-0.79,0.84
rxn12642,=,2.18,0.76
rxn12643,=,-1.32,1.03
rxn12646,=,-2.06,1.13
rxn12649,=,-9.51,0.93
rxn12661,=,0.85,23900.57
rxn12674,=,0.07,0.43
rxn12675,=,2.41,0.42
rxn12676,=,-0.04,0.43
rxn12677,=,0.16,0.43
rxn12681,=,-8.38,0.26
rxn12739,=,17.27,23900.57
rxn12740,=,0.63,0.76
rxn12741,=,-4.79,2.64
rxn12742,=,-2.68,2.62
rxn12743,=,-1.85,0.91
rxn12744,=,-2.06,0.8
rxn12746,>,-108.63,1.19
rxn12747,>,-48.25,0.88
rxn12748,=,-6.24,1.52
rxn12749,>,-84.75,1.94
rxn12773,<,12.87,0.74
rxn12777,=,-3.98,1.35
rxn12780,=,-36.65,16900.26
rxn12781,=,-8.68,0.26
rxn12782,=,-8.68,0.26
rxn12799,>,-6.16,0.07
rxn12823,>,-56.22,1.36
rxn12853,>,-344.88,2.28
rxn12854,=,86.1,16170.4
rxn12868,>,-96.21,28222.58
rxn12879,=,-11.07,23900.57
rxn12881,=,-2.68,0.99
rxn12897,=,6.87,1.5
rxn12898,>,-434.13,2.69
rxn12919,>,-95.25,0.85
rxn12950,>,-15.26,0.13
rxn12951,>,-15.26,0.14
rxn12977,=,4.36,0.98
rxn12983,>,-7.03,0.53
rxn12986,=,2.54,0.75
rxn12991,=,-2.21,0.77
rxn12995,=,-4.42,0.32
rxn13007,<,39.91,0.2
rxn13008,>,-15.26,0.14
rxn13012,>,-27.39,1.97
rxn13022,>,1.96,1.02
rxn13037,>,-344.88,2.28
rxn13044,>,-2.66,0.8
rxn13071,=,-1.64,0.38
rxn13072,=,-1.64,0.39
rxn13075,>,-342.08,2.3
rxn13083,>,-341.27,2.39
rxn13085,>,-4.7,23900.57
rxn13106,>,-8.85,0.79
rxn13107,>,-90.7,0.91
rxn13130,>,-348.4,2.41
rxn13134,>,-3.81,0.62
rxn13139,>,-12.42,0.93
rxn13140,>,-16.48,0.89
rxn13141,=,0.5,0.74
rxn13142,>,-33.13,0.56
rxn13143,=,-9.12,0.58
rxn13146,<,18.88,1.17
rxn13147,>,-11.0,0.8
rxn13149,<,187.73,2.17
rxn13150,<,93.68,1.32
rxn13171,>,-105.96,0.91
rxn13182,>,-12.1,0.51
rxn13185,=,-7.68,0.72
rxn13204,>,-51.21,0.64
rxn13209,>,-3.04,0.98
rxn13211,=,-2.82,0.67
rxn13215,=,-6.4,0.52
rxn13226,=,-4.89,0.25
rxn13234,>,-95.24,0.84
rxn13251,>,-12.08,0.58
rxn13297,<,223.92,1.25
rxn13299,<,228.78,1.28
rxn13300,>,-230.83,1.3
rxn13306,>,-6.16,0.07
rxn13344,=,-6.83,0.33
rxn13368,=,-0.9,0.51
rxn13371,=,-0.9,0.51
rxn13385,=,0.94,0.31
rxn13388,>,-20.81,1.48
rxn13394,>,-7.11,0.85
rxn13399,>,-99.41,1.12
rxn13400,=,-0.18,0.36
rxn13403,>,-6.16,0.07
rxn13414,>,-10.52,0.94
rxn13428,=,-93.28,55510.93
rxn13477,>,-54.38,2.12
rxn13639,>,-35.4,1.67
rxn13640,>,-9.51,1.39
rxn13643,>,-228.69,1.3
rxn13647,>,1.71,4.5
rxn13648,>,-75.98,3.57
rxn13659,=,13.27,0.43
rxn13697,=,-125.0,9.1
rxn13698,=,-144.72,10.59
rxn13699,=,-165.35,12.12
rxn13710,>,-230.08,1.25
rxn13712,>,-6.16,0.07
rxn13713,=,-6.38,0.82
rxn13726,=,-31.87,1.48
rxn13741,>,-27.15,2.03
rxn13748,>,-26.92,1.64
rxn13766,=,6.16,0.07
rxn13771,>,-109.51,0.79
rxn13772,<,34.78,0.84
rxn13773,=,-0.61,0.36
rxn13774,>,-3.21,0.75
rxn13787,>,-108.72,1.19
rxn13788,=,-3.83,2.65
rxn13790,=,4.23,0.22
rxn13794,>,-6.16,0.07
rxn13800,>,-6.16,0.07
rxn13801,=,-3.83,0.38
rxn13802,>,-6.08,1.02
rxn13803,=,0.35,0.47
rxn13812,>,-40.49,1.24
rxn13823,>,-9.97,0.69
rxn13825,>,-27.8,2.83
rxn13827,=,-1680.85,143403.44
rxn13828,=,-2.62,0.35
rxn13829,=,-2.63,1.54
rxn13831,>,-6.16,0.07
rxn13832,>,-6.16,0.07
rxn13834,=,-1.02,0.27
rxn13836,=,-6.8,0.8
rxn13847,<,6.61,0.92
rxn13849,>,-6.16,0.07
rxn13853,>,-6.16,0.07
rxn13859,>,-177.25,1.72
rxn13861,<,171.48,1.84
rxn13885,>,-61.94,4.19
rxn13895,<,9.19,1.49
rxn13905,>,-19.01,0.45
rxn13906,=,7.33,1.32
rxn13927,=,-318.73,14.75
rxn13928,=,-318.73,14.75
rxn13930,=,-4.01,0.73
rxn13931,=,-2.16,0.33
rxn13933,=,4.41,0.52
rxn13934,>,-11.19,0.53
rxn13935,=,-318.73,14.75
rxn13937,=,0.31,0.55
rxn13939,=,-4.01,0.73
rxn13940,>,-2.95,0.8
rxn13941,=,-2.16,0.33
rxn13943,=,4.41,0.52
rxn13944,>,-11.19,0.53
rxn13945,=,-318.73,14.75
rxn13947,=,0.31,0.55
rxn13949,>,-3.35,0.3
rxn13952,=,-65.33,23900.57
rxn13953,>,-118.19,0.76
rxn13954,=,-1.99,0.43
rxn13955,=,-2.08,0.98
rxn13956,=,0.0,0.0
rxn13957,>,-18.13,0.71
rxn13958,=,2.2,0.79
rxn13966,>,-247.73,27863.96
rxn13968,>,-82.42,3.41
rxn13969,>,-130.79,1.14
rxn13970,=,-3.83,0.51
rxn13972,=,0.28,0.38
rxn13975,=,1.56,0.16
rxn13977,>,-15.12,0.75
rxn13980,=,-0.28,0.37
rxn13983,>,-15.12,0.75
rxn13984,>,-235.94,27863.96
rxn13986,>,-235.94,27863.96
rxn13988,>,-83.06,1.82
rxn13989,=,-0.07,23900.57
rxn13990,=,-0.37,0.52
rxn13995,=,1.56,0.16
rxn13997,=,0.0,0.0
rxn13999,=,0.28,0.38
rxn14001,=,-81.17,14323.5
rxn14002,>,-239.68,27863.96
rxn14004,>,-5.96,0.32
rxn14007,=,-0.28,0.37
rxn14008,>,-32.46,1.65
rxn14009,>,-6.24,0.59
rxn14011,>,-18.13,0.71
rxn14012,>,-18.13,0.71
rxn14019,=,0.28,0.38
rxn14020,>,-106.02,0.91
rxn14023,=,-133.52,37308.02
rxn14025,=,-95.47,29272.1
rxn14026,=,-58.09,16900.26
rxn14030,=,-3.91,0.53
rxn14035,=,48.82,23900.57
rxn14038,>,-5.49,0.8
rxn14039,=,-1.84,0.85
rxn14040,>,-18.13,0.71
rxn14041,=,0.28,0.38
rxn14044,=,-3.22,0.58
rxn14049,=,-0.28,0.37
rxn14050,>,-90.66,1.46
rxn14053,>,-105.84,0.91
rxn14054,=,4.89,0.24
rxn14058,>,-300.12,3.68
rxn14059,=,1.56,0.16
rxn14061,>,-18.13,0.71
rxn14062,>,-282.1,0.94
rxn14063,=,7.22,0.5
rxn14068,>,-15.36,23900.57
rxn14069,>,-12.04,0.43
rxn14072,>,-94.13,0.75
rxn14074,=,3.99,23900.57
rxn14077,=,0.75,0.49
rxn14078,=,-3.17,1.18
rxn14079,=,-0.78,0.68
rxn14080,>,-6.24,0.59
rxn14081,>,-118.59,1.24
rxn14082,=,-55.43,23900.57
rxn14083,>,-106.12,1.04
rxn14084,=,-107.34,23043.64
rxn14085,>,-22.91,1.01
rxn14089,=,4.89,0.24
rxn14093,=,-0.64,0.33
rxn14094,=,-13.27,0.43
rxn14096,>,-82.34,25051.08
rxn14097,=,-5.1,75580.25
rxn14099,=,4.92,1.91
rxn14102,>,-5.96,0.32
rxn14103,>,-13.21,1.07
rxn14104,=,-0.94,0.5
rxn14105,=,28.41,33200.1
rxn14115,=,-3.91,0.53
rxn14120,=,9.5,0.94
rxn14121,=,0.35,0.61
rxn14122,>,-15.12,0.75
rxn14124,=,0.28,0.38
rxn14126,>,-18.13,0.71
rxn14127,>,-235.94,27863.96
rxn14129,=,-74.33,23900.57
rxn14130,>,-15.35,23900.57
rxn14134,>,-105.96,0.91
rxn14136,>,-10.55,1.0
rxn14138,=,5.66,0.74
rxn14139,>,-87.15,0.87
rxn14142,=,-13.27,0.43
rxn14144,=,-6.19,0.6
rxn14146,=,29.42,16900.26
rxn14148,=,3.05,0.44
rxn14149,>,-118.19,0.76
rxn14150,=,4.34,0.33
rxn14156,=,1.56,0.16
rxn14157,=,-1.75,0.35
rxn14161,>,-235.94,27863.96
rxn14163,>,-89.93,25051.08
rxn14164,>,-97.2,0.8
rxn14165,>,-233.56,27863.96
rxn14167,>,-7.32,1.0
rxn14169,>,-3.19,0.58
rxn14172,>,-15.12,0.75
rxn14174,=,-0.28,0.37
rxn14176,=,0.28,0.38
rxn14177,=,4.44,0.24
rxn14179,=,4.44,0.24
rxn14180,=,-38.12,16900.26
rxn14182,>,-15.12,0.75
rxn14183,>,-5.96,0.32
rxn14184,>,-40.49,2.14
rxn14186,>,-105.97,0.91
rxn14188,<,19.52,0.97
rxn14190,>,-15.34,1.27
rxn14192,=,-1.83,23900.57
rxn14194,=,3.95,23900.57
rxn14196,>,-46.0,7.5
rxn14199,=,-1.84,23900.57
rxn14205,>,-5.96,0.32
rxn14206,=,-3.77,0.51
rxn14209,>,-237.58,27863.96
rxn14211,=,-2.55,0.35
rxn14212,=,-2.62,0.35
rxn14214,=,-58.09,16900.26
rxn14215,>,-6.17,0.87
rxn14217,=,-1.83,23900.57
rxn14222,=,9.78,0.5
rxn14223,>,-82.35,3.41
rxn14225,=,-1.8,23900.57
rxn14228,>,-6.64,0.45
rxn14233,>,-37.17,1.61
rxn14236,>,-222.82,1.53
rxn14237,>,-235.94,27863.96
rxn14238,=,-38.12,16900.26
rxn14242,=,7.76,0.89
rxn14243,=,3.17,0.82
rxn14244,>,-15.12,0.75
rxn14245,>,-5.49,0.44
rxn14246,=,6.18,1.16
rxn14248,=,1.56,0.16
rxn14249,>,-13.2,1.07
rxn14253,=,-3.91,0.53
rxn14255,>,-44.86,23900.57
rxn14257,=,39.44,16900.26
rxn14258,=,-1.8,23900.57
rxn14259,>,-104.63,1.45
rxn14260,>,-4.59,0.57
rxn14261,=,-13.27,0.43
rxn14262,=,0.28,0.37
rxn14263,=,-3.7,0.77
rxn14264,>,-18.52,0.78
rxn14267,=,-0.28,0.37
rxn14269,=,-98.69,23900.57
rxn14271,<,10.79,1.4
rxn14273,>,-104.62,1.45
rxn14276,=,-0.28,0.38
rxn14278,=,1.56,0.16
rxn14282,>,-95.84,1.17
rxn14285,>,-235.94,27863.96
rxn14286,>,-35.79,1.96
rxn14287,=,1.24,0.54
rxn14288,<,2.61,1.48
rxn14291,=,4.12,1.92
rxn14292,=,-94.26,25051.08
rxn14294,>,-6.77,0.68
rxn14295,=,-0.0,0.0
rxn14296,=,-2.62,0.35
rxn14301,=,8.39,1.92
rxn14302,=,-4.44,0.24
rxn14303,>,-97.2,0.8
rxn14305,>,-235.94,27863.96
rxn14307,>,-8.85,0.79
rxn14308,>,-5.96,0.32
rxn14311,=,0.0,0.0
rxn14316,>,-112.92,1.45
rxn14318,=,10.17,0.27
rxn14319,=,-0.28,0.37
rxn14321,=,-4.89,0.25
rxn14322,=,-4.52,1.9
rxn14323,>,-117.23,1.16
rxn14324,=,-3.92,0.53
rxn14327,>,-97.2,0.8
rxn14329,<,100.09,0.25
rxn14330,>,-92.42,1.81
rxn14331,>,-104.63,1.45
rxn14332,=,1.24,0.54
rxn14333,>,-18.13,0.71
rxn14334,>,-18.13,0.71
rxn14335,=,-0.41,0.31
